Intersection id ; number of passing cars 
239 ; 1.0 
240 ; 0.0 
241 ; 1.0 
242 ; 1.0 
243 ; 1.0 
244 ; 0.0 
245 ; 7.0 
246 ; 6.0 
247 ; 6.0 
248 ; 6.0 
249 ; 6.0 
250 ; 0.0 
251 ; 3.0 
252 ; 1.0 
253 ; 1.0 
254 ; 2.0 
255 ; 0.0 
256 ; 2.0 
257 ; 26.0 
258 ; 27.0 
259 ; 1.0 
260 ; 0.0 
261 ; 25.0 
262 ; 0.0 
263 ; 0.0 
264 ; 8.0 
265 ; 10.0 
266 ; 10.0 
267 ; 0.0 
268 ; 10.0 
269 ; 11.0 
270 ; 26.0 
271 ; 25.0 
272 ; 26.0 
273 ; 10.0 
274 ; 26.0 
275 ; 9.0 
276 ; 3.0 
277 ; 44.0 
278 ; 8.0 
279 ; 43.0 
280 ; 10.0 
281 ; 7.0 
282 ; 0.0 
283 ; 0.0 
284 ; 8.0 
285 ; 1.0 
286 ; 2.0 
287 ; 4.0 
288 ; 0.0 
289 ; 0.0 
290 ; 8.0 
291 ; 8.0 
292 ; 10.0 
293 ; 0.0 
294 ; 0.0 
295 ; 0.0 
296 ; 0.0 
297 ; 0.0 
298 ; 0.0 
299 ; 2.0 
300 ; 4.0 
301 ; 1.0 
302 ; 1.0 
303 ; 3.0 
304 ; 2.0 
305 ; 11.0 
306 ; 9.0 
307 ; 6.0 
308 ; 1.0 
309 ; 4.0 
310 ; 10.0 
311 ; 7.0 
312 ; 6.0 
313 ; 5.0 
314 ; 3.0 
315 ; 2.0 
316 ; 1.0 
317 ; 1.0 
318 ; 0.0 
319 ; 0.0 
320 ; 0.0 
321 ; 5.0 
322 ; 5.0 
323 ; 6.0 
324 ; 6.0 
325 ; 7.0 
326 ; 6.0 
327 ; 6.0 
328 ; 5.0 
329 ; 6.0 
330 ; 6.0 
331 ; 1.0 
332 ; 6.0 
333 ; 6.0 
334 ; 12.0 
335 ; 13.0 
336 ; 6.0 
337 ; 0.0 
338 ; 6.0 
339 ; 12.0 
340 ; 11.0 
341 ; 20.0 
342 ; 23.0 
343 ; 22.0 
344 ; 22.0 
345 ; 23.0 
346 ; 3.0 
347 ; 4.0 
348 ; 5.0 
349 ; 2.0 
350 ; 3.0 
351 ; 2.0 
352 ; 0.0 
353 ; 2.0 
354 ; 2.0 
355 ; 26.0 
356 ; 0.0 
357 ; 0.0 
358 ; 0.0 
359 ; 25.0 
360 ; 36.0 
361 ; 36.0 
362 ; 10.0 
363 ; 10.0 
364 ; 0.0 
365 ; 10.0 
366 ; 10.0 
367 ; 3.0 
368 ; 2.0 
369 ; 1.0 
370 ; 14.0 
371 ; 14.0 
372 ; 3.0 
373 ; 0.0 
374 ; 0.0 
375 ; 35.0 
376 ; 26.0 
377 ; 1.0 
378 ; 1.0 
379 ; 10.0 
380 ; 35.0 
381 ; 7.0 
382 ; 10.0 
383 ; 35.0 
384 ; 46.0 
385 ; 52.0 
386 ; 43.0 
387 ; 44.0 
388 ; 1.0 
389 ; 36.0 
390 ; 42.0 
391 ; 36.0 
392 ; 36.0 
393 ; 36.0 
394 ; 43.0 
395 ; 10.0 
396 ; 3.0 
397 ; 4.0 
398 ; 13.0 
399 ; 14.0 
400 ; 19.0 
401 ; 7.0 
402 ; 9.0 
403 ; 9.0 
404 ; 14.0 
405 ; 12.0 
406 ; 8.0 
407 ; 9.0 
408 ; 9.0 
409 ; 1.0 
410 ; 8.0 
411 ; 8.0 
412 ; 9.0 
413 ; 3.0 
414 ; 3.0 
415 ; 2.0 
416 ; 0.0 
417 ; 0.0 
418 ; 3.0 
419 ; 1.0 
420 ; 0.0 
421 ; 0.0 
422 ; 8.0 
423 ; 12.0 
424 ; 3.0 
425 ; 0.0 
426 ; 1.0 
427 ; 2.0 
428 ; 0.0 
429 ; 0.0 
430 ; 0.0 
431 ; 5.0 
432 ; 0.0 
433 ; 1.0 
434 ; 1.0 
435 ; 1.0 
436 ; 6.0 
437 ; 6.0 
438 ; 5.0 
439 ; 0.0 
440 ; 6.0 
441 ; 0.0 
442 ; 10.0 
443 ; 29.0 
444 ; 9.0 
445 ; 6.0 
446 ; 7.0 
447 ; 26.0 
448 ; 0.0 
449 ; 2.0 
450 ; 2.0 
451 ; 2.0 
452 ; 0.0 
453 ; 23.0 
454 ; 10.0 
455 ; 26.0 
456 ; 26.0 
457 ; 10.0 
458 ; 8.0 
459 ; 10.0 
460 ; 2.0 
461 ; 12.0 
462 ; 4.0 
463 ; 4.0 
464 ; 1.0 
465 ; 35.0 
466 ; 36.0 
467 ; 43.0 
468 ; 29.0 
469 ; 27.0 
470 ; 13.0 
471 ; 9.0 
472 ; 7.0 
473 ; 1.0 
474 ; 0.0 
475 ; 0.0 
476 ; 45.0 
477 ; 36.0 
478 ; 17.0 
479 ; 0.0 
480 ; 2.0 
481 ; 5.0 
482 ; 7.0 
483 ; 0.0 
484 ; 0.0 
485 ; 0.0 
486 ; 9.0 
487 ; 1.0 
488 ; 3.0 
489 ; 3.0 
490 ; 3.0 
491 ; 3.0 
492 ; 3.0 
493 ; 0.0 
494 ; 7.0 
495 ; 5.0 
496 ; 3.0 
497 ; 2.0 
498 ; 0.0 
499 ; 2.0 
500 ; 3.0 
501 ; 1.0 
502 ; 0.0 
503 ; 5.0 
504 ; 0.0 
505 ; 2.0 
506 ; 2.0 
507 ; 0.0 
508 ; 6.0 
509 ; 5.0 
510 ; 6.0 
511 ; 0.0 
512 ; 6.0 
513 ; 0.0 
514 ; 1.0 
515 ; 21.0 
516 ; 0.0 
517 ; 0.0 
518 ; 20.0 
519 ; 25.0 
520 ; 1.0 
521 ; 2.0 
522 ; 1.0 
523 ; 3.0 
524 ; 23.0 
525 ; 23.0 
526 ; 11.0 
527 ; 11.0 
528 ; 34.0 
529 ; 1.0 
530 ; 1.0 
531 ; 3.0 
532 ; 15.0 
533 ; 12.0 
534 ; 2.0 
535 ; 3.0 
536 ; 9.0 
537 ; 35.0 
538 ; 0.0 
539 ; 19.0 
540 ; 18.0 
541 ; 0.0 
542 ; 22.0 
543 ; 22.0 
544 ; 7.0 
545 ; 0.0 
546 ; 0.0 
547 ; 10.0 
548 ; 10.0 
549 ; 33.0 
550 ; 17.0 
551 ; 7.0 
552 ; 7.0 
553 ; 5.0 
554 ; 2.0 
555 ; 0.0 
556 ; 0.0 
557 ; 10.0 
558 ; 11.0 
559 ; 1.0 
560 ; 1.0 
561 ; 2.0 
562 ; 0.0 
563 ; 1.0 
564 ; 4.0 
565 ; 4.0 
566 ; 8.0 
567 ; 5.0 
568 ; 0.0 
569 ; 2.0 
570 ; 0.0 
571 ; 0.0 
572 ; 3.0 
573 ; 0.0 
574 ; 0.0 
575 ; 6.0 
576 ; 7.0 
577 ; 8.0 
578 ; 9.0 
579 ; 8.0 
580 ; 6.0 
581 ; 0.0 
582 ; 6.0 
583 ; 6.0 
584 ; 6.0 
585 ; 0.0 
586 ; 0.0 
587 ; 24.0 
588 ; 4.0 
589 ; 27.0 
590 ; 25.0 
591 ; 7.0 
592 ; 0.0 
593 ; 0.0 
594 ; 0.0 
595 ; 3.0 
596 ; 25.0 
597 ; 0.0 
598 ; 0.0 
599 ; 2.0 
600 ; 36.0 
601 ; 0.0 
602 ; 1.0 
603 ; 2.0 
604 ; 15.0 
605 ; 2.0 
606 ; 25.0 
607 ; 22.0 
608 ; 33.0 
609 ; 26.0 
610 ; 2.0 
611 ; 2.0 
612 ; 16.0 
613 ; 28.0 
614 ; 28.0 
615 ; 28.0 
616 ; 7.0 
617 ; 0.0 
618 ; 2.0 
619 ; 10.0 
620 ; 0.0 
621 ; 32.0 
622 ; 10.0 
623 ; 10.0 
624 ; 9.0 
625 ; 9.0 
626 ; 11.0 
627 ; 11.0 
628 ; 0.0 
629 ; 10.0 
630 ; 0.0 
631 ; 1.0 
632 ; 1.0 
633 ; 2.0 
634 ; 0.0 
635 ; 1.0 
636 ; 1.0 
637 ; 5.0 
638 ; 12.0 
639 ; 10.0 
640 ; 0.0 
641 ; 2.0 
642 ; 0.0 
643 ; 3.0 
644 ; 3.0 
645 ; 0.0 
646 ; 0.0 
647 ; 2.0 
648 ; 1.0 
649 ; 1.0 
650 ; 1.0 
651 ; 8.0 
652 ; 19.0 
653 ; 18.0 
654 ; 14.0 
655 ; 1.0 
656 ; 0.0 
657 ; 0.0 
658 ; 22.0 
659 ; 27.0 
660 ; 5.0 
661 ; 29.0 
662 ; 7.0 
663 ; 7.0 
664 ; 0.0 
665 ; 0.0 
666 ; 0.0 
667 ; 23.0 
668 ; 25.0 
669 ; 0.0 
670 ; 8.0 
671 ; 8.0 
672 ; 37.0 
673 ; 29.0 
674 ; 2.0 
675 ; 3.0 
676 ; 14.0 
677 ; 36.0 
678 ; 23.0 
679 ; 12.0 
680 ; 23.0 
681 ; 17.0 
682 ; 17.0 
683 ; 14.0 
684 ; 14.0 
685 ; 26.0 
686 ; 1.0 
687 ; 28.0 
688 ; 32.0 
689 ; 33.0 
690 ; 34.0 
691 ; 32.0 
692 ; 25.0 
693 ; 32.0 
694 ; 0.0 
695 ; 2.0 
696 ; 2.0 
697 ; 2.0 
698 ; 0.0 
699 ; 11.0 
700 ; 11.0 
701 ; 11.0 
702 ; 9.0 
703 ; 12.0 
704 ; 11.0 
705 ; 2.0 
706 ; 0.0 
707 ; 1.0 
708 ; 1.0 
709 ; 1.0 
710 ; 1.0 
711 ; 1.0 
712 ; 1.0 
713 ; 0.0 
714 ; 0.0 
715 ; 6.0 
716 ; 6.0 
717 ; 0.0 
718 ; 0.0 
719 ; 2.0 
720 ; 2.0 
721 ; 2.0 
722 ; 2.0 
723 ; 2.0 
724 ; 0.0 
725 ; 0.0 
726 ; 0.0 
727 ; 0.0 
728 ; 1.0 
729 ; 2.0 
730 ; 10.0 
731 ; 10.0 
732 ; 10.0 
733 ; 10.0 
734 ; 10.0 
735 ; 9.0 
736 ; 1.0 
737 ; 0.0 
738 ; 1.0 
739 ; 14.0 
740 ; 14.0 
741 ; 6.0 
742 ; 19.0 
743 ; 18.0 
744 ; 17.0 
745 ; 17.0 
746 ; 21.0 
747 ; 22.0 
748 ; 26.0 
749 ; 26.0 
750 ; 26.0 
751 ; 3.0 
752 ; 0.0 
753 ; 18.0 
754 ; 17.0 
755 ; 24.0 
756 ; 25.0 
757 ; 2.0 
758 ; 22.0 
759 ; 23.0 
760 ; 24.0 
761 ; 23.0 
762 ; 23.0 
763 ; 23.0 
764 ; 3.0 
765 ; 2.0 
766 ; 12.0 
767 ; 12.0 
768 ; 12.0 
769 ; 0.0 
770 ; 8.0 
771 ; 0.0 
772 ; 0.0 
773 ; 26.0 
774 ; 26.0 
775 ; 29.0 
776 ; 29.0 
777 ; 2.0 
778 ; 6.0 
779 ; 6.0 
780 ; 29.0 
781 ; 37.0 
782 ; 14.0 
783 ; 13.0 
784 ; 6.0 
785 ; 22.0 
786 ; 18.0 
787 ; 19.0 
788 ; 0.0 
789 ; 0.0 
790 ; 32.0 
791 ; 15.0 
792 ; 15.0 
793 ; 24.0 
794 ; 9.0 
795 ; 37.0 
796 ; 0.0 
797 ; 33.0 
798 ; 33.0 
799 ; 34.0 
800 ; 25.0 
801 ; 0.0 
802 ; 1.0 
803 ; 1.0 
804 ; 1.0 
805 ; 8.0 
806 ; 2.0 
807 ; 2.0 
808 ; 2.0 
809 ; 12.0 
810 ; 12.0 
811 ; 12.0 
812 ; 10.0 
813 ; 12.0 
814 ; 11.0 
815 ; 11.0 
816 ; 0.0 
817 ; 0.0 
818 ; 0.0 
819 ; 0.0 
820 ; 19.0 
821 ; 8.0 
822 ; 8.0 
823 ; 0.0 
824 ; 10.0 
825 ; 12.0 
826 ; 0.0 
827 ; 0.0 
828 ; 2.0 
829 ; 1.0 
830 ; 0.0 
831 ; 0.0 
832 ; 0.0 
833 ; 0.0 
834 ; 11.0 
835 ; 5.0 
836 ; 5.0 
837 ; 5.0 
838 ; 2.0 
839 ; 0.0 
840 ; 1.0 
841 ; 1.0 
842 ; 1.0 
843 ; 0.0 
844 ; 8.0 
845 ; 0.0 
846 ; 2.0 
847 ; 0.0 
848 ; 1.0 
849 ; 13.0 
850 ; 0.0 
851 ; 2.0 
852 ; 3.0 
853 ; 1.0 
854 ; 3.0 
855 ; 0.0 
856 ; 1.0 
857 ; 4.0 
858 ; 26.0 
859 ; 23.0 
860 ; 23.0 
861 ; 1.0 
862 ; 4.0 
863 ; 10.0 
864 ; 10.0 
865 ; 0.0 
866 ; 12.0 
867 ; 12.0 
868 ; 8.0 
869 ; 1.0 
870 ; 31.0 
871 ; 2.0 
872 ; 4.0 
873 ; 1.0 
874 ; 28.0 
875 ; 4.0 
876 ; 4.0 
877 ; 19.0 
878 ; 0.0 
879 ; 0.0 
880 ; 32.0 
881 ; 43.0 
882 ; 33.0 
883 ; 33.0 
884 ; 0.0 
885 ; 11.0 
886 ; 0.0 
887 ; 8.0 
888 ; 2.0 
889 ; 0.0 
890 ; 11.0 
891 ; 11.0 
892 ; 0.0 
893 ; 0.0 
894 ; 0.0 
895 ; 0.0 
896 ; 7.0 
897 ; 7.0 
898 ; 19.0 
899 ; 12.0 
900 ; 0.0 
901 ; 0.0 
902 ; 2.0 
903 ; 0.0 
904 ; 0.0 
905 ; 0.0 
906 ; 1.0 
907 ; 2.0 
908 ; 13.0 
909 ; 5.0 
910 ; 5.0 
911 ; 3.0 
912 ; 2.0 
913 ; 1.0 
914 ; 1.0 
915 ; 1.0 
916 ; 1.0 
917 ; 8.0 
918 ; 8.0 
919 ; 1.0 
920 ; 2.0 
921 ; 1.0 
922 ; 1.0 
923 ; 13.0 
924 ; 12.0 
925 ; 2.0 
926 ; 0.0 
927 ; 2.0 
928 ; 4.0 
929 ; 4.0 
930 ; 4.0 
931 ; 6.0 
932 ; 3.0 
933 ; 3.0 
934 ; 0.0 
935 ; 4.0 
936 ; 4.0 
937 ; 10.0 
938 ; 0.0 
939 ; 0.0 
940 ; 0.0 
941 ; 4.0 
942 ; 1.0 
943 ; 2.0 
944 ; 33.0 
945 ; 2.0 
946 ; 7.0 
947 ; 5.0 
948 ; 27.0 
949 ; 1.0 
950 ; 5.0 
951 ; 19.0 
952 ; 18.0 
953 ; 18.0 
954 ; 35.0 
955 ; 15.0 
956 ; 10.0 
957 ; 10.0 
958 ; 10.0 
959 ; 21.0 
960 ; 11.0 
961 ; 10.0 
962 ; 2.0 
963 ; 0.0 
964 ; 13.0 
965 ; 2.0 
966 ; 2.0 
967 ; 0.0 
968 ; 0.0 
969 ; 8.0 
970 ; 7.0 
971 ; 0.0 
972 ; 11.0 
973 ; 12.0 
974 ; 12.0 
975 ; 0.0 
976 ; 2.0 
977 ; 2.0 
978 ; 1.0 
979 ; 1.0 
980 ; 1.0 
981 ; 2.0 
982 ; 12.0 
983 ; 14.0 
984 ; 11.0 
985 ; 5.0 
986 ; 5.0 
987 ; 0.0 
988 ; 1.0 
989 ; 1.0 
990 ; 9.0 
991 ; 10.0 
992 ; 2.0 
993 ; 1.0 
994 ; 0.0 
995 ; 1.0 
996 ; 1.0 
997 ; 1.0 
998 ; 12.0 
999 ; 3.0 
1000 ; 3.0 
1001 ; 1.0 
1002 ; 0.0 
1003 ; 0.0 
1004 ; 3.0 
1005 ; 6.0 
1006 ; 0.0 
1007 ; 3.0 
1008 ; 0.0 
1009 ; 4.0 
1010 ; 0.0 
1011 ; 10.0 
1012 ; 9.0 
1013 ; 10.0 
1014 ; 10.0 
1015 ; 13.0 
1016 ; 10.0 
1017 ; 2.0 
1018 ; 30.0 
1019 ; 28.0 
1020 ; 3.0 
1021 ; 2.0 
1022 ; 25.0 
1023 ; 1.0 
1024 ; 4.0 
1025 ; 0.0 
1026 ; 0.0 
1027 ; 1.0 
1028 ; 18.0 
1029 ; 6.0 
1030 ; 5.0 
1031 ; 5.0 
1032 ; 0.0 
1033 ; 10.0 
1034 ; 12.0 
1035 ; 9.0 
1036 ; 7.0 
1037 ; 16.0 
1038 ; 20.0 
1039 ; 0.0 
1040 ; 2.0 
1041 ; 0.0 
1042 ; 7.0 
1043 ; 8.0 
1044 ; 1.0 
1045 ; 1.0 
1046 ; 11.0 
1047 ; 0.0 
1048 ; 12.0 
1049 ; 0.0 
1050 ; 0.0 
1051 ; 2.0 
1052 ; 3.0 
1053 ; 0.0 
1054 ; 0.0 
1055 ; 2.0 
1056 ; 4.0 
1057 ; 4.0 
1058 ; 11.0 
1059 ; 4.0 
1060 ; 3.0 
1061 ; 0.0 
1062 ; 9.0 
1063 ; 11.0 
1064 ; 8.0 
1065 ; 1.0 
1066 ; 1.0 
1067 ; 1.0 
1068 ; 12.0 
1069 ; 20.0 
1070 ; 19.0 
1071 ; 7.0 
1072 ; 12.0 
1073 ; 1.0 
1074 ; 2.0 
1075 ; 0.0 
1076 ; 0.0 
1077 ; 0.0 
1078 ; 3.0 
1079 ; 6.0 
1080 ; 0.0 
1081 ; 3.0 
1082 ; 0.0 
1083 ; 4.0 
1084 ; 0.0 
1085 ; 1.0 
1086 ; 0.0 
1087 ; 0.0 
1088 ; 0.0 
1089 ; 4.0 
1090 ; 10.0 
1091 ; 2.0 
1092 ; 1.0 
1093 ; 28.0 
1094 ; 3.0 
1095 ; 27.0 
1096 ; 27.0 
1097 ; 2.0 
1098 ; 7.0 
1099 ; 2.0 
1100 ; 2.0 
1101 ; 3.0 
1102 ; 18.0 
1103 ; 1.0 
1104 ; 0.0 
1105 ; 5.0 
1106 ; 5.0 
1107 ; 9.0 
1108 ; 12.0 
1109 ; 2.0 
1110 ; 11.0 
1111 ; 9.0 
1112 ; 10.0 
1113 ; 0.0 
1114 ; 2.0 
1115 ; 6.0 
1116 ; 6.0 
1117 ; 0.0 
1118 ; 0.0 
1119 ; 0.0 
1120 ; 10.0 
1121 ; 10.0 
1122 ; 12.0 
1123 ; 0.0 
1124 ; 0.0 
1125 ; 0.0 
1126 ; 3.0 
1127 ; 3.0 
1128 ; 7.0 
1129 ; 3.0 
1130 ; 8.0 
1131 ; 8.0 
1132 ; 6.0 
1133 ; 13.0 
1134 ; 15.0 
1135 ; 11.0 
1136 ; 9.0 
1137 ; 4.0 
1138 ; 8.0 
1139 ; 2.0 
1140 ; 2.0 
1141 ; 0.0 
1142 ; 8.0 
1143 ; 10.0 
1144 ; 10.0 
1145 ; 3.0 
1146 ; 1.0 
1147 ; 3.0 
1148 ; 3.0 
1149 ; 2.0 
1150 ; 0.0 
1151 ; 0.0 
1152 ; 0.0 
1153 ; 21.0 
1154 ; 20.0 
1155 ; 8.0 
1156 ; 12.0 
1157 ; 19.0 
1158 ; 19.0 
1159 ; 7.0 
1160 ; 8.0 
1161 ; 9.0 
1162 ; 7.0 
1163 ; 9.0 
1164 ; 2.0 
1165 ; 0.0 
1166 ; 0.0 
1167 ; 0.0 
1168 ; 3.0 
1169 ; 4.0 
1170 ; 4.0 
1171 ; 4.0 
1172 ; 1.0 
1173 ; 7.0 
1174 ; 0.0 
1175 ; 3.0 
1176 ; 3.0 
1177 ; 4.0 
1178 ; 0.0 
1179 ; 0.0 
1180 ; 0.0 
1181 ; 0.0 
1182 ; 1.0 
1183 ; 1.0 
1184 ; 0.0 
1185 ; 0.0 
1186 ; 0.0 
1187 ; 4.0 
1188 ; 15.0 
1189 ; 7.0 
1190 ; 8.0 
1191 ; 9.0 
1192 ; 1.0 
1193 ; 2.0 
1194 ; 0.0 
1195 ; 27.0 
1196 ; 28.0 
1197 ; 28.0 
1198 ; 9.0 
1199 ; 3.0 
1200 ; 5.0 
1201 ; 7.0 
1202 ; 6.0 
1203 ; 8.0 
1204 ; 6.0 
1205 ; 0.0 
1206 ; 0.0 
1207 ; 0.0 
1208 ; 17.0 
1209 ; 0.0 
1210 ; 1.0 
1211 ; 1.0 
1212 ; 1.0 
1213 ; 2.0 
1214 ; 0.0 
1215 ; 0.0 
1216 ; 5.0 
1217 ; 14.0 
1218 ; 27.0 
1219 ; 15.0 
1220 ; 15.0 
1221 ; 15.0 
1222 ; 10.0 
1223 ; 11.0 
1224 ; 13.0 
1225 ; 4.0 
1226 ; 9.0 
1227 ; 5.0 
1228 ; 7.0 
1229 ; 10.0 
1230 ; 10.0 
1231 ; 10.0 
1232 ; 0.0 
1233 ; 6.0 
1234 ; 0.0 
1235 ; 0.0 
1236 ; 0.0 
1237 ; 0.0 
1238 ; 9.0 
1239 ; 15.0 
1240 ; 16.0 
1241 ; 16.0 
1242 ; 10.0 
1243 ; 11.0 
1244 ; 1.0 
1245 ; 0.0 
1246 ; 6.0 
1247 ; 4.0 
1248 ; 4.0 
1249 ; 2.0 
1250 ; 17.0 
1251 ; 19.0 
1252 ; 8.0 
1253 ; 0.0 
1254 ; 2.0 
1255 ; 2.0 
1256 ; 10.0 
1257 ; 2.0 
1258 ; 0.0 
1259 ; 3.0 
1260 ; 3.0 
1261 ; 19.0 
1262 ; 18.0 
1263 ; 21.0 
1264 ; 0.0 
1265 ; 0.0 
1266 ; 0.0 
1267 ; 2.0 
1268 ; 0.0 
1269 ; 9.0 
1270 ; 3.0 
1271 ; 7.0 
1272 ; 0.0 
1273 ; 4.0 
1274 ; 3.0 
1275 ; 7.0 
1276 ; 0.0 
1277 ; 0.0 
1278 ; 0.0 
1279 ; 1.0 
1280 ; 1.0 
1281 ; 0.0 
1282 ; 10.0 
1283 ; 10.0 
1284 ; 1.0 
1285 ; 9.0 
1286 ; 0.0 
1287 ; 1.0 
1288 ; 10.0 
1289 ; 3.0 
1290 ; 4.0 
1291 ; 7.0 
1292 ; 2.0 
1293 ; 2.0 
1294 ; 51.0 
1295 ; 53.0 
1296 ; 35.0 
1297 ; 35.0 
1298 ; 34.0 
1299 ; 35.0 
1300 ; 15.0 
1301 ; 0.0 
1302 ; 1.0 
1303 ; 15.0 
1304 ; 25.0 
1305 ; 1.0 
1306 ; 0.0 
1307 ; 3.0 
1308 ; 1.0 
1309 ; 11.0 
1310 ; 3.0 
1311 ; 6.0 
1312 ; 24.0 
1313 ; 24.0 
1314 ; 9.0 
1315 ; 6.0 
1316 ; 0.0 
1317 ; 1.0 
1318 ; 6.0 
1319 ; 9.0 
1320 ; 10.0 
1321 ; 13.0 
1322 ; 12.0 
1323 ; 8.0 
1324 ; 7.0 
1325 ; 6.0 
1326 ; 0.0 
1327 ; 0.0 
1328 ; 9.0 
1329 ; 0.0 
1330 ; 2.0 
1331 ; 2.0 
1332 ; 2.0 
1333 ; 20.0 
1334 ; 0.0 
1335 ; 3.0 
1336 ; 0.0 
1337 ; 0.0 
1338 ; 7.0 
1339 ; 9.0 
1340 ; 9.0 
1341 ; 9.0 
1342 ; 0.0 
1343 ; 7.0 
1344 ; 0.0 
1345 ; 3.0 
1346 ; 3.0 
1347 ; 4.0 
1348 ; 3.0 
1349 ; 3.0 
1350 ; 3.0 
1351 ; 4.0 
1352 ; 3.0 
1353 ; 0.0 
1354 ; 1.0 
1355 ; 10.0 
1356 ; 9.0 
1357 ; 8.0 
1358 ; 7.0 
1359 ; 1.0 
