Intersection id ; number of passing cars 
308 ; 86.0 
309 ; 71.0 
310 ; 85.0 
311 ; 34.0 
312 ; 42.0 
313 ; 106.0 
314 ; 94.0 
315 ; 55.0 
316 ; 113.0 
317 ; 27.0 
318 ; 46.0 
319 ; 42.0 
320 ; 79.0 
321 ; 74.0 
322 ; 61.0 
323 ; 37.0 
324 ; 71.0 
325 ; 68.0 
326 ; 70.0 
327 ; 54.0 
328 ; 89.0 
329 ; 88.0 
330 ; 28.0 
331 ; 68.0 
332 ; 64.0 
333 ; 59.0 
334 ; 107.0 
335 ; 48.0 
336 ; 84.0 
337 ; 60.0 
338 ; 44.0 
339 ; 62.0 
340 ; 26.0 
341 ; 26.0 
342 ; 118.0 
343 ; 37.0 
344 ; 20.0 
345 ; 65.0 
346 ; 44.0 
347 ; 64.0 
348 ; 60.0 
349 ; 71.0 
350 ; 71.0 
351 ; 30.0 
352 ; 44.0 
353 ; 68.0 
354 ; 36.0 
355 ; 71.0 
356 ; 87.0 
357 ; 49.0 
358 ; 27.0 
359 ; 31.0 
360 ; 80.0 
361 ; 63.0 
362 ; 54.0 
363 ; 25.0 
364 ; 95.0 
365 ; 39.0 
366 ; 43.0 
367 ; 61.0 
368 ; 50.0 
369 ; 64.0 
370 ; 54.0 
371 ; 65.0 
372 ; 47.0 
373 ; 70.0 
374 ; 20.0 
375 ; 47.0 
376 ; 48.0 
377 ; 23.0 
378 ; 79.0 
379 ; 49.0 
380 ; 61.0 
381 ; 62.0 
382 ; 42.0 
383 ; 36.0 
384 ; 53.0 
385 ; 78.0 
386 ; 28.0 
387 ; 41.0 
388 ; 58.0 
389 ; 31.0 
390 ; 22.0 
391 ; 62.0 
392 ; 39.0 
393 ; 50.0 
394 ; 43.0 
395 ; 18.0 
396 ; 41.0 
397 ; 67.0 
398 ; 41.0 
399 ; 31.0 
400 ; 44.0 
401 ; 30.0 
402 ; 71.0 
403 ; 46.0 
404 ; 120.0 
405 ; 57.0 
406 ; 58.0 
407 ; 30.0 
408 ; 77.0 
409 ; 36.0 
410 ; 49.0 
411 ; 52.0 
412 ; 56.0 
413 ; 42.0 
414 ; 29.0 
415 ; 63.0 
416 ; 66.0 
417 ; 61.0 
418 ; 51.0 
419 ; 50.0 
420 ; 45.0 
421 ; 47.0 
422 ; 55.0 
423 ; 31.0 
424 ; 17.0 
425 ; 58.0 
426 ; 96.0 
427 ; 100.0 
428 ; 36.0 
429 ; 46.0 
430 ; 34.0 
431 ; 35.0 
432 ; 26.0 
433 ; 62.0 
434 ; 46.0 
435 ; 33.0 
436 ; 38.0 
437 ; 31.0 
438 ; 46.0 
439 ; 60.0 
440 ; 79.0 
441 ; 48.0 
442 ; 77.0 
443 ; 53.0 
444 ; 49.0 
445 ; 24.0 
446 ; 69.0 
447 ; 54.0 
448 ; 50.0 
449 ; 44.0 
450 ; 60.0 
451 ; 110.0 
452 ; 80.0 
453 ; 62.0 
454 ; 29.0 
455 ; 58.0 
456 ; 26.0 
457 ; 52.0 
458 ; 93.0 
459 ; 69.0 
460 ; 94.0 
461 ; 31.0 
462 ; 64.0 
463 ; 58.0 
464 ; 49.0 
465 ; 58.0 
466 ; 54.0 
467 ; 81.0 
468 ; 43.0 
469 ; 30.0 
470 ; 35.0 
471 ; 66.0 
472 ; 56.0 
473 ; 64.0 
474 ; 64.0 
475 ; 116.0 
476 ; 71.0 
477 ; 33.0 
478 ; 56.0 
479 ; 59.0 
480 ; 41.0 
481 ; 33.0 
482 ; 44.0 
483 ; 67.0 
484 ; 51.0 
485 ; 61.0 
486 ; 36.0 
487 ; 55.0 
488 ; 90.0 
489 ; 46.0 
490 ; 105.0 
491 ; 91.0 
492 ; 71.0 
493 ; 42.0 
494 ; 81.0 
495 ; 63.0 
496 ; 57.0 
497 ; 52.0 
498 ; 40.0 
499 ; 52.0 
500 ; 43.0 
501 ; 34.0 
502 ; 37.0 
503 ; 75.0 
504 ; 37.0 
505 ; 30.0 
506 ; 67.0 
507 ; 77.0 
508 ; 39.0 
509 ; 34.0 
510 ; 77.0 
511 ; 57.0 
512 ; 104.0 
513 ; 42.0 
514 ; 33.0 
515 ; 87.0 
516 ; 52.0 
517 ; 35.0 
518 ; 35.0 
519 ; 22.0 
520 ; 69.0 
521 ; 34.0 
522 ; 41.0 
523 ; 46.0 
524 ; 19.0 
525 ; 84.0 
526 ; 40.0 
527 ; 49.0 
528 ; 74.0 
529 ; 40.0 
530 ; 38.0 
531 ; 39.0 
532 ; 41.0 
533 ; 42.0 
534 ; 43.0 
535 ; 86.0 
536 ; 40.0 
537 ; 61.0 
538 ; 44.0 
539 ; 69.0 
540 ; 59.0 
541 ; 32.0 
542 ; 53.0 
543 ; 37.0 
544 ; 61.0 
545 ; 46.0 
546 ; 34.0 
547 ; 94.0 
548 ; 64.0 
549 ; 57.0 
550 ; 27.0 
551 ; 63.0 
552 ; 42.0 
553 ; 29.0 
554 ; 60.0 
555 ; 53.0 
556 ; 60.0 
557 ; 28.0 
558 ; 44.0 
559 ; 47.0 
560 ; 71.0 
561 ; 53.0 
562 ; 36.0 
563 ; 45.0 
564 ; 57.0 
565 ; 23.0 
566 ; 35.0 
567 ; 99.0 
568 ; 54.0 
569 ; 44.0 
570 ; 36.0 
571 ; 24.0 
572 ; 22.0 
573 ; 46.0 
574 ; 23.0 
575 ; 56.0 
576 ; 51.0 
577 ; 60.0 
578 ; 51.0 
579 ; 66.0 
580 ; 31.0 
581 ; 39.0 
582 ; 90.0 
583 ; 47.0 
584 ; 72.0 
585 ; 42.0 
586 ; 59.0 
587 ; 35.0 
588 ; 57.0 
589 ; 76.0 
590 ; 38.0 
591 ; 63.0 
592 ; 35.0 
593 ; 64.0 
594 ; 50.0 
595 ; 50.0 
596 ; 55.0 
597 ; 33.0 
598 ; 15.0 
599 ; 32.0 
600 ; 33.0 
601 ; 44.0 
602 ; 48.0 
603 ; 39.0 
604 ; 54.0 
605 ; 66.0 
606 ; 46.0 
607 ; 20.0 
608 ; 43.0 
609 ; 49.0 
610 ; 22.0 
611 ; 56.0 
612 ; 63.0 
613 ; 35.0 
614 ; 38.0 
615 ; 29.0 
616 ; 27.0 
617 ; 21.0 
618 ; 29.0 
619 ; 64.0 
620 ; 32.0 
621 ; 40.0 
622 ; 15.0 
623 ; 36.0 
624 ; 25.0 
625 ; 62.0 
626 ; 32.0 
627 ; 34.0 
628 ; 40.0 
629 ; 32.0 
630 ; 42.0 
631 ; 53.0 
632 ; 42.0 
633 ; 48.0 
634 ; 27.0 
635 ; 47.0 
636 ; 22.0 
637 ; 22.0 
638 ; 48.0 
639 ; 65.0 
640 ; 26.0 
641 ; 96.0 
642 ; 41.0 
643 ; 33.0 
644 ; 43.0 
645 ; 33.0 
646 ; 47.0 
647 ; 32.0 
648 ; 35.0 
649 ; 32.0 
650 ; 21.0 
651 ; 45.0 
652 ; 38.0 
653 ; 40.0 
654 ; 78.0 
655 ; 24.0 
656 ; 26.0 
657 ; 51.0 
658 ; 60.0 
659 ; 16.0 
660 ; 52.0 
661 ; 46.0 
662 ; 55.0 
663 ; 66.0 
664 ; 38.0 
665 ; 76.0 
666 ; 60.0 
667 ; 95.0 
668 ; 37.0 
669 ; 21.0 
670 ; 38.0 
671 ; 37.0 
672 ; 33.0 
673 ; 23.0 
674 ; 31.0 
675 ; 68.0 
676 ; 36.0 
677 ; 39.0 
678 ; 45.0 
679 ; 61.0 
680 ; 33.0 
681 ; 32.0 
682 ; 30.0 
683 ; 30.0 
684 ; 27.0 
685 ; 32.0 
686 ; 58.0 
687 ; 41.0 
688 ; 27.0 
689 ; 36.0 
690 ; 29.0 
691 ; 31.0 
692 ; 32.0 
693 ; 39.0 
694 ; 35.0 
695 ; 36.0 
696 ; 62.0 
697 ; 40.0 
698 ; 80.0 
699 ; 35.0 
700 ; 53.0 
701 ; 17.0 
702 ; 55.0 
703 ; 51.0 
704 ; 24.0 
705 ; 31.0 
706 ; 30.0 
707 ; 25.0 
708 ; 26.0 
709 ; 73.0 
710 ; 32.0 
711 ; 50.0 
712 ; 76.0 
713 ; 60.0 
714 ; 44.0 
715 ; 48.0 
716 ; 64.0 
717 ; 34.0 
718 ; 42.0 
719 ; 22.0 
720 ; 40.0 
721 ; 53.0 
722 ; 32.0 
723 ; 15.0 
724 ; 52.0 
725 ; 40.0 
726 ; 47.0 
727 ; 61.0 
728 ; 70.0 
729 ; 47.0 
730 ; 59.0 
731 ; 29.0 
732 ; 46.0 
733 ; 83.0 
734 ; 28.0 
735 ; 44.0 
736 ; 52.0 
737 ; 23.0 
738 ; 29.0 
739 ; 31.0 
740 ; 43.0 
741 ; 29.0 
742 ; 18.0 
743 ; 53.0 
744 ; 30.0 
745 ; 36.0 
746 ; 42.0 
747 ; 30.0 
748 ; 52.0 
749 ; 48.0 
750 ; 47.0 
751 ; 32.0 
752 ; 45.0 
753 ; 59.0 
754 ; 51.0 
755 ; 30.0 
756 ; 46.0 
757 ; 44.0 
758 ; 32.0 
759 ; 57.0 
760 ; 41.0 
761 ; 41.0 
762 ; 41.0 
763 ; 15.0 
764 ; 34.0 
765 ; 16.0 
766 ; 23.0 
767 ; 29.0 
768 ; 28.0 
769 ; 43.0 
770 ; 28.0 
771 ; 32.0 
772 ; 30.0 
773 ; 71.0 
774 ; 34.0 
775 ; 92.0 
776 ; 52.0 
777 ; 33.0 
778 ; 39.0 
779 ; 45.0 
780 ; 37.0 
781 ; 35.0 
782 ; 27.0 
783 ; 25.0 
784 ; 39.0 
785 ; 57.0 
786 ; 34.0 
787 ; 59.0 
788 ; 33.0 
789 ; 49.0 
790 ; 27.0 
791 ; 56.0 
792 ; 32.0 
793 ; 56.0 
794 ; 24.0 
795 ; 38.0 
796 ; 57.0 
797 ; 52.0 
798 ; 53.0 
799 ; 37.0 
800 ; 38.0 
801 ; 28.0 
802 ; 56.0 
803 ; 46.0 
804 ; 44.0 
805 ; 97.0 
806 ; 29.0 
807 ; 37.0 
808 ; 15.0 
809 ; 26.0 
810 ; 18.0 
811 ; 31.0 
812 ; 52.0 
813 ; 62.0 
814 ; 25.0 
815 ; 46.0 
816 ; 36.0 
817 ; 59.0 
818 ; 35.0 
819 ; 28.0 
820 ; 32.0 
821 ; 32.0 
822 ; 47.0 
823 ; 30.0 
824 ; 38.0 
825 ; 27.0 
826 ; 27.0 
827 ; 42.0 
828 ; 32.0 
829 ; 34.0 
830 ; 19.0 
831 ; 53.0 
832 ; 35.0 
833 ; 34.0 
834 ; 33.0 
835 ; 40.0 
836 ; 31.0 
837 ; 28.0 
838 ; 36.0 
839 ; 35.0 
840 ; 63.0 
841 ; 21.0 
842 ; 50.0 
843 ; 48.0 
844 ; 58.0 
845 ; 34.0 
846 ; 40.0 
847 ; 70.0 
848 ; 44.0 
849 ; 47.0 
850 ; 62.0 
851 ; 27.0 
852 ; 48.0 
853 ; 35.0 
854 ; 30.0 
855 ; 41.0 
856 ; 40.0 
857 ; 52.0 
858 ; 36.0 
859 ; 42.0 
860 ; 37.0 
861 ; 34.0 
862 ; 39.0 
863 ; 45.0 
864 ; 26.0 
865 ; 24.0 
866 ; 47.0 
867 ; 30.0 
868 ; 25.0 
869 ; 28.0 
870 ; 38.0 
871 ; 28.0 
872 ; 25.0 
873 ; 52.0 
874 ; 42.0 
875 ; 36.0 
876 ; 35.0 
877 ; 60.0 
878 ; 28.0 
879 ; 30.0 
880 ; 19.0 
881 ; 20.0 
882 ; 42.0 
883 ; 29.0 
884 ; 25.0 
885 ; 21.0 
886 ; 36.0 
887 ; 19.0 
888 ; 33.0 
889 ; 36.0 
890 ; 95.0 
891 ; 25.0 
892 ; 39.0 
893 ; 45.0 
894 ; 40.0 
895 ; 33.0 
896 ; 36.0 
897 ; 38.0 
898 ; 36.0 
899 ; 20.0 
900 ; 15.0 
901 ; 34.0 
902 ; 20.0 
903 ; 43.0 
904 ; 18.0 
905 ; 18.0 
906 ; 38.0 
907 ; 40.0 
908 ; 21.0 
909 ; 42.0 
910 ; 23.0 
911 ; 24.0 
912 ; 28.0 
913 ; 56.0 
914 ; 27.0 
915 ; 72.0 
916 ; 45.0 
917 ; 44.0 
918 ; 53.0 
919 ; 31.0 
920 ; 19.0 
921 ; 41.0 
922 ; 33.0 
923 ; 46.0 
924 ; 29.0 
925 ; 38.0 
926 ; 50.0 
927 ; 53.0 
928 ; 40.0 
929 ; 34.0 
930 ; 61.0 
931 ; 28.0 
932 ; 18.0 
933 ; 37.0 
934 ; 46.0 
935 ; 22.0 
936 ; 34.0 
937 ; 49.0 
938 ; 45.0 
939 ; 28.0 
940 ; 35.0 
941 ; 9.0 
942 ; 40.0 
943 ; 15.0 
944 ; 28.0 
945 ; 30.0 
946 ; 31.0 
947 ; 41.0 
948 ; 27.0 
949 ; 38.0 
950 ; 33.0 
951 ; 47.0 
952 ; 54.0 
953 ; 38.0 
954 ; 62.0 
955 ; 44.0 
956 ; 35.0 
957 ; 24.0 
958 ; 28.0 
959 ; 39.0 
960 ; 55.0 
961 ; 29.0 
962 ; 87.0 
963 ; 27.0 
964 ; 30.0 
965 ; 27.0 
966 ; 42.0 
967 ; 23.0 
968 ; 35.0 
969 ; 34.0 
970 ; 22.0 
971 ; 26.0 
972 ; 34.0 
973 ; 39.0 
974 ; 19.0 
975 ; 58.0 
976 ; 26.0 
977 ; 29.0 
978 ; 62.0 
979 ; 33.0 
980 ; 37.0 
981 ; 27.0 
982 ; 38.0 
983 ; 12.0 
984 ; 41.0 
985 ; 46.0 
986 ; 15.0 
987 ; 29.0 
988 ; 49.0 
989 ; 42.0 
990 ; 33.0 
991 ; 33.0 
992 ; 27.0 
993 ; 33.0 
994 ; 37.0 
995 ; 50.0 
996 ; 23.0 
997 ; 33.0 
998 ; 41.0 
999 ; 45.0 
1000 ; 34.0 
1001 ; 49.0 
1002 ; 32.0 
1003 ; 47.0 
1004 ; 27.0 
1005 ; 14.0 
1006 ; 39.0 
1007 ; 20.0 
1008 ; 28.0 
1009 ; 27.0 
1010 ; 17.0 
1011 ; 33.0 
1012 ; 36.0 
1013 ; 24.0 
1014 ; 23.0 
1015 ; 20.0 
1016 ; 17.0 
1017 ; 23.0 
1018 ; 56.0 
1019 ; 26.0 
1020 ; 26.0 
1021 ; 49.0 
1022 ; 19.0 
1023 ; 19.0 
1024 ; 18.0 
1025 ; 35.0 
1026 ; 45.0 
1027 ; 34.0 
1028 ; 50.0 
1029 ; 49.0 
1030 ; 23.0 
1031 ; 20.0 
1032 ; 24.0 
1033 ; 25.0 
1034 ; 36.0 
1035 ; 46.0 
1036 ; 24.0 
1037 ; 60.0 
1038 ; 22.0 
1039 ; 48.0 
1040 ; 52.0 
1041 ; 44.0 
1042 ; 36.0 
1043 ; 33.0 
1044 ; 32.0 
1045 ; 46.0 
1046 ; 24.0 
1047 ; 11.0 
1048 ; 39.0 
1049 ; 25.0 
1050 ; 40.0 
1051 ; 32.0 
1052 ; 42.0 
1053 ; 37.0 
1054 ; 41.0 
1055 ; 29.0 
1056 ; 56.0 
1057 ; 30.0 
1058 ; 33.0 
1059 ; 26.0 
1060 ; 43.0 
1061 ; 39.0 
1062 ; 17.0 
1063 ; 22.0 
1064 ; 21.0 
1065 ; 39.0 
1066 ; 21.0 
1067 ; 32.0 
1068 ; 30.0 
1069 ; 36.0 
1070 ; 47.0 
1071 ; 40.0 
1072 ; 29.0 
1073 ; 31.0 
1074 ; 27.0 
1075 ; 23.0 
1076 ; 27.0 
1077 ; 39.0 
1078 ; 18.0 
1079 ; 47.0 
1080 ; 26.0 
1081 ; 27.0 
1082 ; 39.0 
1083 ; 42.0 
1084 ; 27.0 
1085 ; 31.0 
1086 ; 16.0 
1087 ; 51.0 
1088 ; 28.0 
1089 ; 34.0 
1090 ; 59.0 
1091 ; 25.0 
1092 ; 22.0 
1093 ; 27.0 
1094 ; 66.0 
1095 ; 30.0 
1096 ; 48.0 
1097 ; 21.0 
1098 ; 42.0 
1099 ; 46.0 
1100 ; 30.0 
1101 ; 25.0 
1102 ; 30.0 
1103 ; 28.0 
1104 ; 43.0 
1105 ; 27.0 
1106 ; 26.0 
1107 ; 37.0 
1108 ; 26.0 
1109 ; 11.0 
1110 ; 50.0 
1111 ; 58.0 
1112 ; 31.0 
1113 ; 26.0 
1114 ; 44.0 
1115 ; 48.0 
1116 ; 20.0 
1117 ; 29.0 
1118 ; 50.0 
1119 ; 34.0 
1120 ; 30.0 
1121 ; 25.0 
1122 ; 30.0 
1123 ; 17.0 
1124 ; 22.0 
1125 ; 23.0 
1126 ; 38.0 
1127 ; 43.0 
1128 ; 36.0 
1129 ; 45.0 
1130 ; 47.0 
1131 ; 41.0 
1132 ; 56.0 
1133 ; 25.0 
1134 ; 13.0 
1135 ; 14.0 
1136 ; 30.0 
1137 ; 27.0 
1138 ; 13.0 
1139 ; 37.0 
1140 ; 36.0 
1141 ; 25.0 
1142 ; 24.0 
1143 ; 37.0 
1144 ; 34.0 
1145 ; 24.0 
1146 ; 43.0 
1147 ; 61.0 
1148 ; 27.0 
1149 ; 38.0 
1150 ; 31.0 
1151 ; 53.0 
1152 ; 45.0 
1153 ; 51.0 
1154 ; 32.0 
1155 ; 30.0 
1156 ; 27.0 
1157 ; 48.0 
1158 ; 33.0 
1159 ; 44.0 
1160 ; 46.0 
1161 ; 53.0 
1162 ; 33.0 
1163 ; 31.0 
1164 ; 34.0 
1165 ; 28.0 
1166 ; 48.0 
1167 ; 45.0 
1168 ; 19.0 
1169 ; 54.0 
1170 ; 42.0 
1171 ; 36.0 
1172 ; 35.0 
1173 ; 46.0 
1174 ; 25.0 
1175 ; 56.0 
1176 ; 39.0 
1177 ; 29.0 
1178 ; 46.0 
1179 ; 43.0 
1180 ; 10.0 
1181 ; 22.0 
1182 ; 16.0 
1183 ; 24.0 
1184 ; 45.0 
1185 ; 37.0 
1186 ; 29.0 
1187 ; 50.0 
1188 ; 22.0 
1189 ; 28.0 
1190 ; 28.0 
1191 ; 58.0 
1192 ; 28.0 
1193 ; 25.0 
1194 ; 22.0 
1195 ; 26.0 
1196 ; 32.0 
1197 ; 31.0 
1198 ; 31.0 
1199 ; 34.0 
1200 ; 43.0 
1201 ; 37.0 
1202 ; 25.0 
1203 ; 19.0 
1204 ; 46.0 
1205 ; 31.0 
1206 ; 37.0 
1207 ; 29.0 
1208 ; 8.0 
1209 ; 13.0 
1210 ; 47.0 
1211 ; 38.0 
1212 ; 49.0 
1213 ; 27.0 
1214 ; 39.0 
1215 ; 18.0 
1216 ; 28.0 
1217 ; 15.0 
1218 ; 35.0 
1219 ; 33.0 
1220 ; 30.0 
1221 ; 17.0 
1222 ; 38.0 
1223 ; 12.0 
1224 ; 53.0 
1225 ; 17.0 
1226 ; 32.0 
1227 ; 34.0 
1228 ; 40.0 
1229 ; 40.0 
1230 ; 24.0 
1231 ; 35.0 
1232 ; 35.0 
1233 ; 34.0 
1234 ; 19.0 
1235 ; 44.0 
1236 ; 22.0 
1237 ; 15.0 
1238 ; 17.0 
1239 ; 65.0 
1240 ; 69.0 
1241 ; 42.0 
1242 ; 43.0 
1243 ; 31.0 
1244 ; 16.0 
1245 ; 33.0 
1246 ; 40.0 
1247 ; 21.0 
1248 ; 31.0 
1249 ; 36.0 
1250 ; 51.0 
1251 ; 34.0 
1252 ; 24.0 
1253 ; 34.0 
1254 ; 17.0 
1255 ; 15.0 
1256 ; 11.0 
1257 ; 23.0 
1258 ; 25.0 
1259 ; 47.0 
1260 ; 27.0 
1261 ; 15.0 
1262 ; 42.0 
1263 ; 33.0 
1264 ; 32.0 
1265 ; 68.0 
1266 ; 13.0 
1267 ; 26.0 
1268 ; 52.0 
1269 ; 42.0 
1270 ; 25.0 
1271 ; 27.0 
1272 ; 21.0 
1273 ; 17.0 
1274 ; 34.0 
1275 ; 19.0 
1276 ; 25.0 
1277 ; 28.0 
1278 ; 32.0 
1279 ; 17.0 
1280 ; 38.0 
1281 ; 20.0 
1282 ; 28.0 
1283 ; 35.0 
1284 ; 24.0 
1285 ; 31.0 
1286 ; 20.0 
1287 ; 17.0 
1288 ; 19.0 
1289 ; 43.0 
1290 ; 35.0 
1291 ; 41.0 
1292 ; 28.0 
1293 ; 40.0 
1294 ; 31.0 
1295 ; 42.0 
1296 ; 24.0 
1297 ; 32.0 
1298 ; 20.0 
1299 ; 39.0 
1300 ; 53.0 
1301 ; 22.0 
1302 ; 43.0 
1303 ; 36.0 
1304 ; 38.0 
1305 ; 25.0 
1306 ; 24.0 
1307 ; 15.0 
1308 ; 40.0 
1309 ; 36.0 
1310 ; 14.0 
1311 ; 23.0 
1312 ; 29.0 
1313 ; 17.0 
1314 ; 18.0 
1315 ; 26.0 
1316 ; 31.0 
1317 ; 54.0 
1318 ; 14.0 
1319 ; 46.0 
1320 ; 28.0 
1321 ; 22.0 
1322 ; 28.0 
1323 ; 44.0 
1324 ; 33.0 
1325 ; 39.0 
1326 ; 42.0 
1327 ; 24.0 
1328 ; 29.0 
1329 ; 11.0 
1330 ; 44.0 
1331 ; 36.0 
1332 ; 24.0 
1333 ; 36.0 
1334 ; 27.0 
1335 ; 31.0 
1336 ; 23.0 
1337 ; 19.0 
1338 ; 19.0 
1339 ; 56.0 
1340 ; 53.0 
1341 ; 25.0 
1342 ; 24.0 
1343 ; 27.0 
1344 ; 54.0 
1345 ; 26.0 
1346 ; 19.0 
1347 ; 52.0 
1348 ; 49.0 
1349 ; 17.0 
1350 ; 50.0 
1351 ; 28.0 
1352 ; 27.0 
1353 ; 22.0 
1354 ; 27.0 
1355 ; 16.0 
1356 ; 45.0 
1357 ; 29.0 
1358 ; 9.0 
1359 ; 17.0 
