Street id ; Street name; number of cars driving along the street 
104;fidj-fiea;0.0
105;fidj-fhef;0.0
106;fidj-fidi;0.0
107;hgbf-hgij;0.0
108;hgbf-hgbe;0.0
109;hgbf-hfeb;0.0
110;hgbf-hgbg;3.0
111;jibj-jica;0.0
112;jibj-jibi;0.0
113;jibj-jhed;4.0
114;dich-dhff;0.0
115;dich-dici;0.0
116;dich-dicg;0.0
117;dich-dijj;0.0
118;hahc-hahd;0.0
119;hahc-gjhe;0.0
120;hahc-hbee;1.0
121;jjfd-jied;0.0
122;jjfd-jjfe;3.0
123;hbhe-hbhf;0.0
124;hbhe-hceg;0.0
125;hbhe-hbac;0.0
126;jfcj-jfci;0.0
127;jfcj-jebb;0.0
128;jfcj-jgab;1.0
129;jfcj-jfda;9.0
130;ehij-ehii;0.0
131;ehij-eihd;1.0
132;ehij-ehbh;2.0
133;ehij-ehja;0.0
134;jcga-jdde;0.0
135;jcga-jcfj;0.0
136;jcga-jbig;0.0
137;hach-haci;9.0
138;hach-hacg;0.0
139;hach-hbaf;0.0
140;bbbc-bbbb;0.0
141;bbbc-bbbd;0.0
142;bbbc-badi;4.0
143;bbbc-bccg;6.0
144;fccc-fbei;0.0
145;fccc-fdbg;0.0
146;fccc-fccb;0.0
147;fccc-fccd;0.0
148;ejjj-fahd;0.0
149;ejjj-eijh;0.0
150;ejjj-faaa;1.0
151;ejjj-ejji;0.0
152;jaab-jaaa;0.0
153;jaab-ijcb;1.0
154;jaab-jaac;0.0
155;giae-giad;0.0
156;giae-gihi;0.0
157;giae-giaf;0.0
158;giae-ghda;1.0
159;gied-gjbh;0.0
160;gied-ghgj;0.0
161;gied-giee;0.0
162;jja-jij;0.0
163;jja-jbg;1.0
164;jja-jjb;8.0
165;jja-bage;0.0
166;gabc-gaig;0.0
167;gabc-gabb;0.0
168;gabc-fjdi;0.0
169;gabc-gabd;3.0
170;cbjj-cbch;0.0
171;cbjj-cchb;6.0
172;cbjj-cbji;1.0
173;jggc-jggd;0.0
174;jggc-jggb;0.0
175;jggc-jfja;0.0
176;jggc-jhde;1.0
177;hchg-hcae;4.0
178;hchg-hdge;1.0
179;hchg-hchh;0.0
180;jjji-jjjj;0.0
181;jjji-jjjh;0.0
182;jjji-jjbg;0.0
183;jiee-jied;2.0
184;jiee-jief;0.0
185;jiee-jjfe;0.0
186;gdba-gdic;0.0
187;gdba-gcdi;3.0
188;gdba-gdbb;1.0
189;hdge-hdgd;0.0
190;hdge-hchg;0.0
191;hdge-hdgf;3.0
192;hdge-hehe;7.0
193;cjeg-cjeh;0.0
194;cjeg-cifg;0.0
195;cjeg-cjef;1.0
196;cjeg-dabi;0.0
197;ehca-ehcb;0.0
198;ehca-ehjc;5.0
199;ehca-egei;0.0
200;egcg-egcf;0.0
201;egcg-egji;1.0
202;egcg-effc;4.0
203;egcg-egch;0.0
204;jhhc-jigi;1.0
205;jhhc-jhhd;0.0
206;jhhc-jhaa;6.0
207;eaag-djde;1.0
208;eaag-ebcc;2.0
209;eaag-eaah;2.0
210;hdbd-hdbe;0.0
211;hdbd-hdbc;0.0
212;hdbd-hecf;0.0
213;hdbd-hceb;5.0
214;jdf-jde;0.0
215;jdf-igb;0.0
216;jdf-baaj;0.0
217;jdf-jdg;4.0
218;fbhf-fbhg;0.0
219;fbhf-fbab;2.0
220;fbhf-fcej;0.0
221;deij-debf;0.0
222;deij-deja;0.0
223;deij-dfgd;3.0
224;fchh-fchi;0.0
225;fchh-fchg;0.0
226;fchh-fbjj;0.0
227;gahc-gahd;0.0
228;gahc-gahb;0.0
229;gahc-fjji;0.0
230;gahc-gbic;1.0
231;hhfd-hhfe;0.0
232;hhfd-hihb;0.0
233;hhfd-hhfc;32.0
234;eaic-ebia;0.0
235;eaic-eaid;0.0
236;eaic-djic;12.0
237;eaic-eaib;2.0
238;hfha-hfhb;0.0
239;hfha-hfgj;0.0
240;hfha-hgee;0.0
241;hfha-hejg;0.0
242;jfje-jfjd;0.0
243;jfje-jfjf;0.0
244;jfje-jggg;0.0
245;jfje-jfca;1.0
246;degh-ddjd;0.0
247;degh-dfeb;3.0
248;degh-degg;14.0
249;degh-degi;0.0
250;ieba-ieaj;0.0
251;ieba-ieie;0.0
252;ieba-iebb;0.0
253;ieba-iddg;0.0
254;jeff-jdgb;0.0
255;jeff-jefg;0.0
256;jeff-jefe;0.0
257;iibi-iibj;0.0
258;iibi-iheg;6.0
259;iibi-iija;12.0
260;iab-iac;0.0
261;iab-iaa;0.0
262;iab-gij;0.0
263;ggjb-ggja;0.0
264;ggjb-ggjc;0.0
265;ggjb-ghgf;2.0
266;ggjb-ggbd;1.0
267;cgbg-cgbf;0.0
268;cgbg-cgja;1.0
269;cgbg-cfec;6.0
270;geh-geg;0.0
271;geh-fhf;0.0
272;geh-hdb;1.0
273;geh-gei;1.0
274;giaj-giba;0.0
275;giaj-giai;0.0
276;giaj-ghdf;0.0
277;giaj-giid;2.0
278;deeh-dfcb;0.0
279;deeh-ddhd;0.0
280;deeh-deeg;0.0
281;deeh-deei;0.0
282;cjag-cjah;0.0
283;cjag-cjhi;0.0
284;cjag-cjaf;0.0
285;cjag-chii;22.0
286;haff-gjef;0.0
287;haff-hafe;10.0
288;haff-hbch;0.0
289;haff-hafg;12.0
290;dajd-dajc;0.0
291;dajd-dacb;1.0
292;dajd-dbgf;2.0
293;ggfj-ghdd;0.0
294;ggfj-ggga;0.0
295;ggfj-gfgb;0.0
296;jiej-jhgb;0.0
297;jiej-jiei;0.0
298;jiej-jifa;0.0
299;hcag-hbde;0.0
300;hcag-hcaf;0.0
301;hcag-hchi;0.0
302;hcag-hcah;0.0
303;fjgf-fjgg;0.0
304;fjgf-fijb;0.0
305;fjgf-fjge;7.0
306;fjgf-gadj;0.0
307;faha-fbee;0.0
308;faha-ejjg;0.0
309;faha-fagj;0.0
310;hcge-hdee;0.0
311;hcge-hcgf;0.0
312;hcge-hbjc;0.0
313;ehbi-ehbh;0.0
314;ehbi-egeg;0.0
315;ehbi-ehbj;0.0
316;ehbi-ehja;11.0
317;ibgj-ibgi;0.0
318;ibgj-ibha;0.0
319;ibgj-icih;1.0
320;fbif-fcfj;0.0
321;fbif-fbig;21.0
322;fbif-fbie;0.0
323;fbif-fbbb;6.0
324;bgdg-bhbi;0.0
325;bgdg-bgdh;14.0
326;bgdg-bgdf;0.0
327;fbje-fbca;1.0
328;fbje-fcgi;0.0
329;fbje-fbjd;0.0
330;hbga-hbfj;0.0
331;hbga-hcdc;2.0
332;hbga-hbgb;5.0
333;hbga-haii;0.0
334;ghff-ggib;0.0
335;ghff-gicj;0.0
336;ghff-ghfg;0.0
337;ghff-ghfe;0.0
338;dia-che;0.0
339;dia-dib;0.0
340;dia-dhj;10.0
341;dia-egg;26.0
342;eea-edj;0.0
343;eea-dde;0.0
344;eea-fbc;6.0
345;eea-eeb;0.0
346;bjhh-bjhi;0.0
347;bjhh-bjhg;0.0
348;bjhh-caih;0.0
349;egdg-efge;0.0
350;egdg-egdh;0.0
351;egdg-ehai;0.0
352;hbhc-hbhd;0.0
353;hbhc-hbhb;0.0
354;hbhc-hcee;1.0
355;hbhc-hbaa;1.0
356;jijd-jije;0.0
357;jijd-jhij;0.0
358;jijd-jijc;1.0
359;jijd-jjid;0.0
360;fgcb-fhaj;0.0
361;fgcb-fgca;0.0
362;fgcb-ffej;1.0
363;fgcb-fgcc;5.0
364;ibec-ibed;0.0
365;ibec-iaha;0.0
366;ibec-ibeb;0.0
367;ibec-icfe;1.0
368;jjfc-jidi;0.0
369;jjfc-jjfb;0.0
370;jahg-jbgc;0.0
371;jahg-jahh;11.0
372;jahg-jahf;0.0
373;diia-diai;0.0
374;diia-djfc;0.0
375;diia-diib;0.0
376;egfc-egfb;0.0
377;egfc-efia;0.0
378;egfc-ehce;1.0
379;egfc-egfd;5.0
380;bffa-beha;0.0
381;bffa-bffb;0.0
382;bffa-bfej;0.0
383;gheb-ghea;0.0
384;gheb-gggh;0.0
385;gheb-ghec;0.0
386;gheb-gibf;0.0
387;eidf-ejfb;0.0
388;eidf-eidg;0.0
389;eidf-ehgd;0.0
390;eidf-eide;0.0
391;fdda-fece;0.0
392;fdda-fdcj;0.0
393;fdda-fddb;0.0
394;dcfa-dcej;0.0
395;dcfa-ddei;4.0
396;dcfa-dcfb;13.0
397;gcig-gdfi;0.0
398;gcig-gcbe;10.0
399;gcig-gcih;0.0
400;ceha-cegj;9.0
401;ceha-cehb;0.0
402;ceha-cdfe;8.0
403;ffa-gcc;0.0
404;ffa-ehi;15.0
405;ffa-ffb;2.0
406;hggd-hfij;0.0
407;hggd-hggc;0.0
408;hggd-hhdh;0.0
409;hggd-hgge;2.0
410;bdig-bdbe;0.0
411;bdig-bdih;0.0
412;bdig-bdif;0.0
413;bdig-befi;9.0
414;egde-ehag;0.0
415;egde-egdd;0.0
416;egde-egdf;0.0
417;egde-efgc;1.0
418;iidd-iidc;0.0
419;iidd-iide;0.0
420;iidd-ijaf;0.0
421;iidd-ihgb;13.0
422;ghha-giee;0.0
423;ghha-ghgj;0.0
424;ghha-ggjg;0.0
425;ghha-ghhb;1.0
426;bgch-bhbd;0.0
427;bgch-bgcg;0.0
428;bgch-bgci;2.0
429;jidd-jide;0.0
430;jidd-jjeh;1.0
431;jidd-jidc;1.0
432;jidd-jhfd;10.0
433;fdji-feha;0.0
434;fdji-fdjj;3.0
435;fdji-fcii;1.0
436;hdia-hdib;0.0
437;hdia-heic;2.0
438;hdia-hdhj;0.0
439;jcdg-jbgc;0.0
440;jcdg-jcdh;0.0
441;jcdg-jcdf;0.0
442;jcdg-jdba;0.0
443;fcgf-fbjb;0.0
444;fcgf-fcge;0.0
445;fcgf-fcgg;1.0
446;gdij-gdbh;0.0
447;gdij-gdii;0.0
448;gdij-gegb;0.0
449;gdij-gdja;3.0
450;fibe-fibd;0.0
451;fibe-fhae;3.0
452;fibe-fiii;0.0
453;fibe-fibf;5.0
454;icjj-icji;0.0
455;icjj-idhd;0.0
456;icjj-idaa;0.0
457;icjj-ibij;2.0
458;jidf-jidg;0.0
459;jidf-jjej;0.0
460;jidf-jide;0.0
461;iaai-iaia;0.0
462;iaai-iaaj;5.0
463;iaai-hjdg;0.0
464;cbca-cbbj;0.0
465;cbca-cada;0.0
466;cbca-cbcb;0.0
467;cbca-cbjc;1.0
468;cdjf-cdjg;1.0
469;cdjf-cfaf;0.0
470;cdjf-cdje;9.0
471;cgci-chac;0.0
472;cgci-cgch;0.0
473;cgci-cffe;10.0
474;be-ii;0.0
475;be-bd;1.0
476;be-bf;0.0
477;hjjb-hjjc;0.0
478;hjjb-iagd;0.0
479;hjjb-hjbj;0.0
480;hjjb-hjja;1.0
481;jcfc-jcfb;0.0
482;jcfc-jbhi;2.0
483;jcfc-jdcg;9.0
484;hdcj-heej;0.0
485;hdcj-hdci;0.0
486;hdcj-hcfh;3.0
487;igfd-ihed;0.0
488;igfd-igfc;2.0
489;igfd-igfe;0.0
490;bbdd-baff;0.0
491;bbdd-bbdc;0.0
492;bbdd-bcfb;11.0
493;bbdd-bbde;2.0
494;eabi-eabj;1.0
495;eabi-ebea;0.0
496;efbi-efbj;0.0
497;efbi-efbh;0.0
498;efbi-eebc;6.0
499;hhe-ghe;0.0
500;hhe-hhf;25.0
501;hhe-hhd;1.0
502;idgh-ieeb;0.0
503;idgh-idgg;0.0
504;idgh-idgi;0.0
505;idgh-icjd;1.0
506;fagf-fagg;0.0
507;fagf-fbdj;0.0
508;fagf-ejjb;7.0
509;ejbd-eibd;0.0
510;ejbd-ejbc;8.0
511;ejbd-ejbe;0.0
512;efjc-efjd;0.0
513;efjc-eeje;0.0
514;efjc-egge;0.0
515;efjc-efjb;0.0
516;fafi-fbdc;0.0
517;fafi-fafh;1.0
518;fafi-ejie;3.0
519;gcff-gcfe;0.0
520;gcff-gbgb;0.0
521;gcff-gdch;0.0
522;fiab-fiac;0.0
523;fiab-fihf;0.0
524;fiab-fgid;0.0
525;hcd-hce;0.0
526;hcd-hcc;2.0
527;hcd-ged;0.0
528;efff-effe;0.0
529;efff-egcj;4.0
530;efff-eedd;0.0
531;efff-effg;11.0
532;eijb-eija;0.0
533;eijb-ehjj;0.0
534;eijb-eijc;0.0
535;ggjh-ghhb;6.0
536;ggjh-ggjg;0.0
537;ggjh-ggcd;0.0
538;dceb-dcec;0.0
539;dceb-dcea;0.0
540;dceb-dded;0.0
541;hiab-hhah;0.0
542;hiab-hiac;0.0
543;hiab-hiaa;0.0
544;ddgf-dedj;0.0
545;ddgf-dchj;0.0
546;ddgf-ddgg;1.0
547;geag-gehi;1.0
548;geag-geah;6.0
549;geag-gdde;4.0
550;eggc-eggd;0.0
551;eggc-eggb;0.0
552;eggc-ehde;0.0
553;eggc-efja;8.0
554;jdhj-jdia;0.0
555;jdhj-jdaf;6.0
556;jdhj-jdhi;0.0
557;jdhj-jeif;0.0
558;hbid-hcff;0.0
559;hbid-hbie;0.0
560;hbid-hbbb;0.0
561;hbid-hbic;0.0
562;ehci-ehcj;0.0
563;ehci-eiaa;0.0
564;ehci-ehch;0.0
565;ehci-egfg;2.0
566;hfch-hfcg;0.0
567;hfch-hfci;0.0
568;hfch-hefd;0.0
569;hfch-hgab;0.0
570;gcj-gci;0.0
571;gcj-hab;10.0
572;gcj-gda;0.0
573;gcj-ffh;0.0
574;bcad-bcjd;0.0
575;bcad-bajh;0.0
576;bcad-bcac;2.0
577;bcad-bcae;6.0
578;gddh-gddg;0.0
579;gddh-geaj;7.0
580;gddh-gddi;0.0
581;gddh-gcgf;0.0
582;bgdd-bgde;0.0
583;bgdd-bhbf;1.0
584;bgdd-bgdc;1.0
585;bgdd-bfcb;25.0
586;dec-ded;19.0
587;dec-deb;0.0
588;dec-eee;4.0
589;hjdj-hjdi;0.0
590;hjdj-higf;0.0
591;hjdj-hjea;0.0
592;hjdj-iabb;0.0
593;ebej-ebei;0.0
594;ebej-eccd;3.0
595;ebej-eadb;4.0
596;ebej-ebfa;0.0
597;chgi-chgj;0.0
598;chgi-chgh;0.0
599;chgi-cgje;23.0
600;chgi-ciic;0.0
601;iaf-iag;0.0
602;iaf-gjd;0.0
603;iaf-iih;8.0
604;iaf-iae;1.0
605;iead-ieac;0.0
606;iead-iehh;8.0
607;iead-ieae;1.0
608;iead-idcj;6.0
609;bcff-bdch;0.0
610;bcff-bbeb;0.0
611;bcff-bcfe;2.0
612;bcff-bcfg;0.0
613;cihe-chge;0.0
614;cihe-cihd;0.0
615;cihe-cjfg;11.0
616;cihe-cihf;1.0
617;cbhi-ccfa;0.0
618;cbhi-cbag;0.0
619;cbhi-cbhh;0.0
620;cbhi-cbhj;1.0
621;jica-jicb;0.0
622;jica-jibj;0.0
623;jica-jhee;0.0
624;gchb-gchc;0.0
625;gchb-gded;0.0
626;gchb-gbij;0.0
627;gchb-gcha;0.0
628;hjgd-iadf;0.0
629;hjgd-hijb;0.0
630;hjgd-hjgc;2.0
631;hjgd-hjge;0.0
632;jchi-jchh;0.0
633;jchi-jcae;3.0
634;jchi-jdfc;1.0
635;gbcb-gcdb;1.0
636;gbcb-gbca;2.0
637;gbcb-gadf;0.0
638;gbcb-gbcc;8.0
639;degi-degj;0.0
640;degi-dfec;0.0
641;degi-ddje;5.0
642;degi-degh;17.0
643;hfbf-hfij;0.0
644;hfbf-hfbg;0.0
645;hfbf-hfbe;10.0
646;hfbf-hedd;0.0
647;jbej-jccd;0.0
648;jbej-jbfa;3.0
649;jbej-jaff;3.0
650;gjbh-hadj;6.0
651;gjbh-gied;0.0
652;gjbh-gjbi;0.0
653;jdag-jdia;0.0
654;jdag-jcdc;0.0
655;jdag-jdaf;0.0
656;jdag-jdah;12.0
657;fhfa-fhfb;1.0
658;fhfa-fgeg;2.0
659;fhfa-fhej;0.0
660;edhj-eegf;2.0
661;edhj-edia;5.0
662;edhj-edaf;0.0
663;ceie-cffi;0.0
664;ceie-cdgc;0.0
665;ceie-ceif;2.0
666;dhh-chb;0.0
667;dhh-dhi;1.0
668;dhh-dhg;0.0
669;bfbg-bfbh;0.0
670;bfbg-beee;2.0
671;bfbg-bgci;0.0
672;cjig-dafi;0.0
673;cjig-cjbe;0.0
674;cjig-cjih;8.0
675;jj-cf;0.0
676;jj-ji;0.0
677;jj-bhd;0.0
678;jj-baa;0.0
679;efid-efic;0.0
680;efid-egff;0.0
681;efid-efie;0.0
682;efid-eeib;1.0
683;cabh-cabi;1.0
684;cabh-cbbb;8.0
685;cabh-cabg;0.0
686;ifea-iegg;0.0
687;ifea-ifdj;0.0
688;ifea-igdi;0.0
689;ifea-ifeb;0.0
690;cgei-cgeh;0.0
691;cgei-cfhe;1.0
692;cgei-chcc;0.0
693;befe-bfcg;0.0
694;befe-bdic;0.0
695;befe-befd;0.0
696;befe-beff;0.0
697;jhhi-jhag;0.0
698;jhhi-jihi;1.0
699;jhhi-jhhj;0.0
700;fcab-fcac;0.0
701;fcab-fbch;5.0
702;fcab-fcid;0.0
703;fihc-fhji;0.0
704;fihc-fjeg;0.0
705;fihc-fihb;0.0
706;fihc-fihd;0.0
707;hec-hed;18.0
708;hec-heb;1.0
709;hec-gfe;0.0
710;fehc-feaa;0.0
711;fehc-ffee;0.0
712;fehc-fehb;4.0
713;fehc-fehd;0.0
714;jffi-jffj;0.0
715;jffi-jffh;0.0
716;jffi-jgda;11.0
717;jffi-jega;0.0
718;dhbc-dhja;0.0
719;dhbc-dfji;0.0
720;dhbc-dhbd;0.0
721;dhbc-dhbb;14.0
722;chc-chb;0.0
723;chc-dhi;0.0
724;chc-chd;0.0
725;chc-bji;27.0
726;gfge-gggc;0.0
727;gfge-gfgd;0.0
728;gfge-gfgf;2.0
729;ddhd-dcjb;0.0
730;ddhd-deeh;0.0
731;ddhd-ddhc;0.0
732;ddhd-ddhe;14.0
733;gjfg-hagc;0.0
734;gjfg-gjff;5.0
735;gjfg-gjfh;1.0
736;jhfa-jghi;0.0
737;jhfa-jida;0.0
738;jhfa-jhej;1.0
739;jhfa-jhfb;10.0
740;iieg-iief;0.0
741;iieg-iieh;0.0
742;iieg-ihhe;0.0
743;iieg-ijbi;2.0
744;cifb-cifa;0.0
745;cifb-cifc;0.0
746;cifb-chej;16.0
747;jaeh-jaeg;6.0
748;jaeh-jbef;0.0
749;jaeh-jaei;2.0
750;jgjd-jhgf;1.0
751;jgjd-jgcb;0.0
752;jgjd-jgjc;1.0
753;gjff-gjfe;5.0
754;gjff-hagb;0.0
755;gjff-gjfg;1.0
756;fbjc-fbjb;0.0
757;fbjc-fbjd;0.0
758;fbjc-fcgg;0.0
759;fbjc-fbbi;0.0
760;hdff-hchb;0.0
761;hdff-hdfe;3.0
762;hdff-hdfg;0.0
763;ijjf-ijjg;0.0
764;ijjf-jbbd;8.0
765;ijjf-ijbj;0.0
766;ijjf-ijje;9.0
767;cbed-cagj;0.0
768;cbed-ccbf;0.0
769;cbed-cbec;4.0
770;cbed-cbee;10.0
771;fhhe-fifg;0.0
772;fhhe-fhhd;0.0
773;fhhe-fhhf;1.0
774;ecgi-edec;0.0
775;ecgi-ecgj;0.0
776;ecgi-ebje;0.0
777;ecgi-ecgh;14.0
778;cbbb-cbbc;0.0
779;cbbb-cbid;7.0
780;cbbb-cabh;1.0
781;cbbb-cbba;7.0
782;bihh-bihg;0.0
783;bihh-biad;8.0
784;bihh-bjfb;5.0
785;igjg-igjf;2.0
786;igjg-igjh;0.0
787;igjg-ifhe;0.0
788;jcf-jjj;0.0
789;jcf-jcg;0.0
790;jcf-ifb;2.0
791;gafj-gbgb;0.0
792;gafj-fjif;2.0
793;gafj-gaga;11.0
794;bjhd-bjhe;0.0
795;bjhd-bijb;0.0
796;bjhd-bjhc;0.0
797;hjah-hjai;0.0
798;hjah-hjag;0.0
799;hjah-hjhj;3.0
800;hjah-hibd;0.0
801;gfjc-gfjb;0.0
802;gfjc-gfjd;0.0
803;gfjc-gghi;0.0
804;bjff-biib;0.0
805;bjff-bjfe;0.0
806;bjff-bjfg;0.0
807;bicb-bheh;0.0
808;bicb-bijf;1.0
809;bicb-bicc;0.0
810;fedi-fedh;0.0
811;fedi-fdfc;0.0
812;fedi-fedj;3.0
813;fedi-ffba;50.0
814;cfah-cfib;0.0
815;cfah-cfai;0.0
816;cfah-ceab;0.0
817;hadi-hbbc;0.0
818;hadi-hadj;0.0
819;hadi-hadh;0.0
820;dehb-ddjh;0.0
821;dehb-dfef;0.0
822;dehb-dehc;4.0
823;gaii-gaih;0.0
824;gaii-gabe;0.0
825;gaii-gcag;0.0
826;dbjg-dbjh;0.0
827;dbjg-dbca;0.0
828;dbjg-dbjf;0.0
829;eicb-eica;0.0
830;eicb-ejcf;0.0
831;eicb-ehej;2.0
832;bggg-bfei;1.0
833;bggg-bggf;0.0
834;bggg-bhea;6.0
835;ejcb-ejca;2.0
836;ejcb-ejcc;7.0
837;ejcb-eibh;0.0
838;fi-fh;1.0
839;fi-bdc;37.0
840;jfie-jgfg;0.0
841;jfie-jfif;0.0
842;jfie-jfac;0.0
843;jfie-jfid;1.0
844;cdje-cdjd;0.0
845;cdje-cdjf;1.0
846;cdje-cfae;11.0
847;gcdf-gdah;0.0
848;gcdf-gcdg;0.0
849;gcdf-gbcj;1.0
850;gcdf-gcde;1.0
851;jbjc-jbbi;0.0
852;jbjc-jbjb;14.0
853;jbjc-jcgg;0.0
854;ejfj-ejga;0.0
855;ejfj-fadh;0.0
856;ejfj-ejfi;8.0
857;cedj-cedi;0.0
858;cedj-cddf;0.0
859;cedj-ceea;19.0
860;hffh-hgdb;0.0
861;hffh-heid;0.0
862;hffh-hffi;15.0
863;hffh-hffg;3.0
864;gdhh-gdaf;0.0
865;gdhh-gdhi;0.0
866;gdhh-geej;0.0
867;gdhh-gdhg;6.0
868;edid-edie;0.0
869;edid-edaj;0.0
870;edid-edic;0.0
871;edid-eegj;0.0
872;hgag-hgia;0.0
873;hgag-hgah;0.0
874;hgag-hfdc;0.0
875;hgag-hgaf;1.0
876;gbeh-gbei;0.0
877;gbeh-gbeg;0.0
878;gbeh-gcef;0.0
879;hije-hhjc;0.0
880;hije-hjgg;1.0
881;hije-hijf;2.0
882;gdgg-gedi;0.0
883;gdgg-gcje;0.0
884;gdgg-gdgh;4.0
885;gdgg-gdgf;0.0
886;fcgg-fcgh;1.0
887;fcgg-fcgf;0.0
888;fcgg-fbjc;0.0
889;ccaf-cbdd;1.0
890;ccaf-cchh;9.0
891;ccaf-ccae;0.0
892;jhej-jghh;0.0
893;jhej-jhfa;10.0
894;jhej-jhei;1.0
895;jhej-jicj;0.0
896;habg-habf;1.0
897;habg-habh;1.0
898;habg-haji;1.0
899;bbeg-bage;0.0
900;bbeg-bbef;0.0
901;bbeg-bbeh;1.0
902;bgjg-bfji;2.0
903;bgjg-bhha;7.0
904;bgjg-bgjf;0.0
905;ifhg-ifhh;1.0
906;ifhg-ifac;0.0
907;bdbj-bdca;0.0
908;bdbj-bceh;0.0
909;bdbj-bdbi;0.0
910;bdbj-bdjb;10.0
911;cfac-cfad;0.0
912;cfac-cfhg;0.0
913;cfac-cfab;7.0
914;cfac-cdjc;17.0
915;dedj-dfbd;0.0
916;dedj-deea;0.0
917;dedj-ddgf;1.0
918;iagh-hjjf;0.0
919;iagh-ibdj;1.0
920;iagh-iagg;0.0
921;jjdg-jibe;0.0
922;jjdg-jjdh;0.0
923;fjdb-fifh;0.0
924;fjdb-fjda;0.0
925;fjdb-gaaf;0.0
926;fjdb-fjdc;1.0
927;dcig-dcih;6.0
928;dcig-dcif;0.0
929;dcig-dbhe;11.0
930;bgjj-bgaf;0.0
931;bgjj-bhaa;1.0
932;bgjj-bgji;0.0
933;bgjj-bhhd;8.0
934;dgdh-dgdg;0.0
935;dgdh-dheh;1.0
936;dgdh-dffb;0.0
937;dgdh-dgdi;2.0
938;dde-ddd;0.0
939;dde-eea;6.0
940;dde-ddf;7.0
941;dhia-difc;0.0
942;dhia-dhhj;0.0
943;dhia-dhib;0.0
944;dhia-dgje;13.0
945;ihg-hig;0.0
946;ihg-ihh;0.0
947;ihg-jfa;0.0
948;ihg-ihf;4.0
949;fehd-ffef;0.0
950;fehd-fehe;0.0
951;fehd-feab;0.0
952;fehd-fehc;4.0
953;jgeh-jgei;0.0
954;jgeh-jfhf;0.0
955;jgeh-jgeg;0.0
956;jgeh-jhbj;10.0
957;feaa-fcja;0.0
958;feaa-fehc;0.0
959;feaa-feab;7.0
960;feaa-fdjj;0.0
961;jdhi-jdhj;0.0
962;jdhi-jdae;0.0
963;jdhi-jdhh;0.0
964;jdhi-jeie;5.0
965;heji-heae;0.0
966;heji-hejh;0.0
967;heji-hfhc;0.0
968;jfhf-jeij;0.0
969;jfhf-jfhg;2.0
970;jfhf-jfhe;0.0
971;jfhf-jgeh;10.0
